RVSN_Group,merged_symptom,MDCARE_YM,COUNT
3,J06,200401,19501
3,J06,200402,18233
3,J06,200403,27194
3,J06,200404,24170
3,J06,200405,19468
3,J06,200406,15179
3,J06,200407,12328
3,J06,200408,11307
3,J06,200409,18880
3,J06,200410,22686
3,J06,200411,22051
3,J06,200412,23587
3,J06,200501,19749
3,J06,200502,15158
3,J06,200503,20920
3,J06,200504,24411
3,J06,200505,23460
3,J06,200506,15593
3,J06,200507,12505
3,J06,200508,11840
3,J06,200509,18346
3,J06,200510,23679
3,J06,200511,23257
3,J06,200512,31947
3,J06,200601,24444
3,J06,200602,19592
3,J06,200603,24488
3,J06,200604,27976
3,J06,200605,23365
3,J06,200606,16700
3,J06,200607,13492
3,J06,200608,12081
3,J06,200609,21816
3,J06,200610,20935
3,J06,200611,24790
3,J06,200612,27018
3,J06,200701,30127
3,J06,200702,19621
3,J06,200703,22528
3,J06,200704,27493
3,J06,200705,22811
3,J06,200706,21018
3,J06,200707,21196
3,J06,200708,18360
3,J06,200709,32397
3,J06,200710,36650
3,J06,200711,37838
3,J06,200712,40074
3,J06,200801,39003
3,J06,200802,45100
3,J06,200803,43875
3,J06,200804,38586
3,J06,200805,32565
3,J06,200806,26086
3,J06,200807,20014
3,J06,200808,17513
3,J06,200809,26558
3,J06,200810,34760
3,J06,200811,33707
3,J06,200812,44589
3,J06,200901,40720
3,J06,200902,26159
3,J06,200903,33613
3,J06,200904,41284
3,J06,200905,33508
3,J06,200906,25674
3,J06,200907,21696
3,J06,200908,24605
3,J06,200909,41430
3,J06,200910,51475
3,J06,200911,49093
3,J06,200912,40895
3,J06,201001,35696
3,J06,201002,29651
3,J06,201003,38268
3,J06,201004,47368
3,J06,201005,37284
3,J06,201006,29408
3,J06,201007,23856
3,J06,201008,20052
3,J06,201009,33920
3,J06,201010,41780
3,J06,201011,41482
3,J06,201012,48036
3,J06,201101,40519
3,J06,201102,30954
3,J06,201103,41349
3,J06,201104,40045
3,J06,201105,35828
3,J06,201106,27291
3,J06,201107,22195
3,J06,201108,22646
3,J06,201109,36106
3,J06,201110,38359
3,J06,201111,37128
3,J06,201112,47332
3,J06,201201,44475
3,J06,201202,41305
3,J06,201203,47230
3,J06,201204,43965
3,J06,201205,35929
3,J06,201206,26054
3,J06,201207,21402
3,J06,201208,20140
3,J06,201209,34073
3,J06,201210,38775
3,J06,201211,37600
3,J06,201212,34100
3,J06,201301,37170
3,J06,201302,36729
3,J06,201303,41905
3,J06,201304,41118
3,J06,201305,34263
3,J06,201306,25588
3,J06,201307,23275
3,J06,201308,22447
3,J06,201309,33771
3,J06,201310,36862
3,J06,201311,38209
3,J06,201312,35144
