RVSN_Group,merged_symptom,MDCARE_YM,COUNT
1,J06,200401,85837
1,J06,200402,78272
1,J06,200403,125857
1,J06,200404,115839
1,J06,200405,96941
1,J06,200406,78084
1,J06,200407,64764
1,J06,200408,59926
1,J06,200409,93951
1,J06,200410,105954
1,J06,200411,102294
1,J06,200412,110123
1,J06,200501,91596
1,J06,200502,66769
1,J06,200503,99715
1,J06,200504,123869
1,J06,200505,113716
1,J06,200506,80531
1,J06,200507,67180
1,J06,200508,62052
1,J06,200509,89536
1,J06,200510,113970
1,J06,200511,112719
1,J06,200512,151249
1,J06,200601,106706
1,J06,200602,85163
1,J06,200603,110011
1,J06,200604,124761
1,J06,200605,102257
1,J06,200606,78703
1,J06,200607,62885
1,J06,200608,58353
1,J06,200609,99781
1,J06,200610,91717
1,J06,200611,113140
1,J06,200612,126101
1,J06,200701,121724
1,J06,200702,81802
1,J06,200703,98406
1,J06,200704,115764
1,J06,200705,100367
1,J06,200706,94191
1,J06,200707,95499
1,J06,200708,84035
1,J06,200709,142923
1,J06,200710,161841
1,J06,200711,174189
1,J06,200712,191421
1,J06,200801,160002
1,J06,200802,166000
1,J06,200803,166013
1,J06,200804,158312
1,J06,200805,145432
1,J06,200806,121858
1,J06,200807,96689
1,J06,200808,83548
1,J06,200809,123491
1,J06,200810,152187
1,J06,200811,157835
1,J06,200812,216937
1,J06,200901,159525
1,J06,200902,113030
1,J06,200903,153460
1,J06,200904,191475
1,J06,200905,149876
1,J06,200906,124045
1,J06,200907,105559
1,J06,200908,117489
1,J06,200909,201419
1,J06,200910,229850
1,J06,200911,239545
1,J06,200912,194143
1,J06,201001,153398
1,J06,201002,133336
1,J06,201003,190462
1,J06,201004,226652
1,J06,201005,184157
1,J06,201006,143433
1,J06,201007,118292
1,J06,201008,100914
1,J06,201009,168624
1,J06,201010,197122
1,J06,201011,193655
1,J06,201012,228012
1,J06,201101,181480
1,J06,201102,141672
1,J06,201103,193430
1,J06,201104,179988
1,J06,201105,170677
1,J06,201106,136332
1,J06,201107,112671
1,J06,201108,117125
1,J06,201109,173364
1,J06,201110,194783
1,J06,201111,188752
1,J06,201112,202195
1,J06,201201,198167
1,J06,201202,200930
1,J06,201203,227920
1,J06,201204,211257
1,J06,201205,184103
1,J06,201206,134411
1,J06,201207,117846
1,J06,201208,109430
1,J06,201209,178179
1,J06,201210,191423
1,J06,201211,194677
1,J06,201212,177488
1,J06,201301,191405
1,J06,201302,181007
1,J06,201303,211924
1,J06,201304,214692
1,J06,201305,182166
1,J06,201306,140603
1,J06,201307,127341
1,J06,201308,127039
1,J06,201309,182654
1,J06,201310,193402
1,J06,201311,202172
1,J06,201312,185426
