RVSN_Group,merged_symptom,MDCARE_YM,COUNT
2,J06,200401,6741
2,J06,200402,6030
2,J06,200403,9982
2,J06,200404,8173
2,J06,200405,7054
2,J06,200406,5694
2,J06,200407,4963
2,J06,200408,4350
2,J06,200409,6754
2,J06,200410,8272
2,J06,200411,8416
2,J06,200412,8767
2,J06,200501,6745
2,J06,200502,5459
2,J06,200503,7570
2,J06,200504,8628
2,J06,200505,8677
2,J06,200506,5855
2,J06,200507,4562
2,J06,200508,4288
2,J06,200509,6606
2,J06,200510,7960
2,J06,200511,8365
2,J06,200512,10409
2,J06,200601,7692
2,J06,200602,6368
2,J06,200603,7869
2,J06,200604,8164
2,J06,200605,8013
2,J06,200606,5781
2,J06,200607,4218
2,J06,200608,3777
2,J06,200609,6907
2,J06,200610,6582
2,J06,200611,7854
2,J06,200612,8484
2,J06,200701,9491
2,J06,200702,6060
2,J06,200703,7185
2,J06,200704,8569
2,J06,200705,7417
2,J06,200706,7289
2,J06,200707,6676
2,J06,200708,5655
2,J06,200709,9576
2,J06,200710,10932
2,J06,200711,11015
2,J06,200712,12677
2,J06,200801,12438
2,J06,200802,12381
2,J06,200803,12987
2,J06,200804,11217
2,J06,200805,10872
2,J06,200806,8482
2,J06,200807,6193
2,J06,200808,5940
2,J06,200809,8232
2,J06,200810,9968
2,J06,200811,9980
2,J06,200812,14411
2,J06,200901,13319
2,J06,200902,8570
2,J06,200903,11062
2,J06,200904,13064
2,J06,200905,10496
2,J06,200906,8390
2,J06,200907,6696
2,J06,200908,7719
2,J06,200909,12436
2,J06,200910,15544
2,J06,200911,15060
2,J06,200912,13019
2,J06,201001,10738
2,J06,201002,9214
2,J06,201003,12840
2,J06,201004,15820
2,J06,201005,12292
2,J06,201006,9708
2,J06,201007,7499
2,J06,201008,6087
2,J06,201009,9841
2,J06,201010,12910
2,J06,201011,12958
2,J06,201012,14373
2,J06,201101,12455
2,J06,201102,8857
2,J06,201103,12889
2,J06,201104,12078
2,J06,201105,11115
2,J06,201106,8945
2,J06,201107,6753
2,J06,201108,7000
2,J06,201109,10400
2,J06,201110,11715
2,J06,201111,11301
2,J06,201112,12844
2,J06,201201,13535
2,J06,201202,13743
2,J06,201203,13582
2,J06,201204,12937
2,J06,201205,10771
2,J06,201206,8029
2,J06,201207,6616
2,J06,201208,6282
2,J06,201209,10177
2,J06,201210,11839
2,J06,201211,11443
2,J06,201212,10593
2,J06,201301,11374
2,J06,201302,10919
2,J06,201303,13631
2,J06,201304,13171
2,J06,201305,10664
2,J06,201306,7989
2,J06,201307,7084
2,J06,201308,6590
2,J06,201309,9261
2,J06,201310,11602
2,J06,201311,11715
2,J06,201312,10595
