Age_Group,merged_symptom,MDCARE_YM,COUNT
1,J02,200401,43669
1,J02,200402,45425
1,J02,200403,63597
1,J02,200404,60910
1,J02,200405,57523
1,J02,200406,54284
1,J02,200407,54088
1,J02,200408,43307
1,J02,200409,54059
1,J02,200410,57110
1,J02,200411,54600
1,J02,200412,56014
1,J02,200501,40397
1,J02,200502,35702
1,J02,200503,51807
1,J02,200504,63595
1,J02,200505,66472
1,J02,200506,54981
1,J02,200507,53860
1,J02,200508,45674
1,J02,200509,55682
1,J02,200510,60256
1,J02,200511,56376
1,J02,200512,69275
1,J02,200601,43274
1,J02,200602,39075
1,J02,200603,45626
1,J02,200604,56082
1,J02,200605,57176
1,J02,200606,46402
1,J02,200607,43115
1,J02,200608,39959
1,J02,200609,51920
1,J02,200610,44945
1,J02,200611,48414
1,J02,200612,47558
1,J02,200701,40594
1,J02,200702,34891
1,J02,200703,40865
1,J02,200704,48685
1,J02,200705,48593
1,J02,200706,61873
1,J02,200707,70396
1,J02,200708,57107
1,J02,200709,72978
1,J02,200710,81003
1,J02,200711,77607
1,J02,200712,77239
1,J02,200801,62091
1,J02,200802,71703
1,J02,200803,73451
1,J02,200804,74900
1,J02,200805,78883
1,J02,200806,77125
1,J02,200807,71523
1,J02,200808,53817
1,J02,200809,65162
1,J02,200810,75426
1,J02,200811,70183
1,J02,200812,88618
1,J02,200901,59978
1,J02,200902,51575
1,J02,200903,69259
1,J02,200904,80087
1,J02,200905,72664
1,J02,200906,72447
1,J02,200907,72841
1,J02,200908,69124
1,J02,200909,88031
1,J02,200910,91136
1,J02,200911,80541
1,J02,200912,74017
1,J02,201001,50943
1,J02,201002,50912
1,J02,201003,78304
1,J02,201004,100611
1,J02,201005,92224
1,J02,201006,85176
1,J02,201007,81861
1,J02,201008,68418
1,J02,201009,87322
1,J02,201010,90511
1,J02,201011,86237
1,J02,201012,86972
1,J02,201101,63336
1,J02,201102,55120
1,J02,201103,77753
1,J02,201104,79997
1,J02,201105,87164
1,J02,201106,81652
1,J02,201107,81441
1,J02,201108,77084
1,J02,201109,89537
1,J02,201110,93358
1,J02,201111,82070
1,J02,201112,93773
1,J02,201201,86073
1,J02,201202,89635
1,J02,201203,108437
1,J02,201204,103793
1,J02,201205,101695
1,J02,201206,92876
1,J02,201207,94667
1,J02,201208,80853
1,J02,201209,98966
1,J02,201210,96584
1,J02,201211,96877
1,J02,201212,82460
1,J02,201301,73280
1,J02,201302,78782
1,J02,201303,95128
1,J02,201304,96175
1,J02,201305,98163
1,J02,201306,102963
1,J02,201307,103073
1,J02,201308,92341
1,J02,201309,101180
1,J02,201310,98669
1,J02,201311,95922
1,J02,201312,88044
