Age_Group,merged_symptom,MDCARE_YM,COUNT
4,J02,200401,45243
4,J02,200402,39592
4,J02,200403,60909
4,J02,200404,58046
4,J02,200405,47230
4,J02,200406,38313
4,J02,200407,29406
4,J02,200408,29041
4,J02,200409,47103
4,J02,200410,58295
4,J02,200411,52308
4,J02,200412,56981
4,J02,200501,49762
4,J02,200502,37148
4,J02,200503,53295
4,J02,200504,65155
4,J02,200505,57135
4,J02,200506,38446
4,J02,200507,30325
4,J02,200508,29467
4,J02,200509,43107
4,J02,200510,57373
4,J02,200511,57647
4,J02,200512,80785
4,J02,200601,60874
4,J02,200602,45146
4,J02,200603,52339
4,J02,200604,53155
4,J02,200605,49744
4,J02,200606,37169
4,J02,200607,26663
4,J02,200608,25377
4,J02,200609,44433
4,J02,200610,41552
4,J02,200611,51292
4,J02,200612,58775
4,J02,200701,63113
4,J02,200702,39286
4,J02,200703,43677
4,J02,200704,52092
4,J02,200705,45480
4,J02,200706,38871
4,J02,200707,36360
4,J02,200708,33122
4,J02,200709,59862
4,J02,200710,64256
4,J02,200711,70376
4,J02,200712,78795
4,J02,200801,74454
4,J02,200802,77431
4,J02,200803,70717
4,J02,200804,65562
4,J02,200805,59292
4,J02,200806,45385
4,J02,200807,34197
4,J02,200808,31517
4,J02,200809,50197
4,J02,200810,59005
4,J02,200811,60033
4,J02,200812,89423
4,J02,200901,73936
4,J02,200902,44041
4,J02,200903,55359
4,J02,200904,74014
4,J02,200905,58938
4,J02,200906,43780
4,J02,200907,35032
4,J02,200908,42249
4,J02,200909,75188
4,J02,200910,86085
4,J02,200911,96153
4,J02,200912,80626
4,J02,201001,66063
4,J02,201002,53286
4,J02,201003,61689
4,J02,201004,79270
4,J02,201005,70523
4,J02,201006,53457
4,J02,201007,39570
4,J02,201008,34059
4,J02,201009,62582
4,J02,201010,76914
4,J02,201011,71464
4,J02,201012,90676
4,J02,201101,74247
4,J02,201102,53608
4,J02,201103,70905
4,J02,201104,68647
4,J02,201105,62040
4,J02,201106,46192
4,J02,201107,35121
4,J02,201108,37788
4,J02,201109,62238
4,J02,201110,69284
4,J02,201111,70512
4,J02,201112,84644
4,J02,201201,80929
4,J02,201202,78078
4,J02,201203,77346
4,J02,201204,76635
4,J02,201205,66816
4,J02,201206,44610
4,J02,201207,34786
4,J02,201208,34030
4,J02,201209,61726
4,J02,201210,72131
4,J02,201211,67468
4,J02,201212,63093
4,J02,201301,72931
4,J02,201302,72053
4,J02,201303,74593
4,J02,201304,75594
4,J02,201305,61421
4,J02,201306,42601
4,J02,201307,36465
4,J02,201308,37862
4,J02,201309,61669
4,J02,201310,68105
4,J02,201311,71765
4,J02,201312,66021
