Age_Group,merged_symptom,MDCARE_YM,COUNT
6,J06,200401,19557
6,J06,200402,17005
6,J06,200403,22059
6,J06,200404,20874
6,J06,200405,15711
6,J06,200406,12111
6,J06,200407,9678
6,J06,200408,9789
6,J06,200409,13634
6,J06,200410,19899
6,J06,200411,18527
6,J06,200412,20312
6,J06,200501,22167
6,J06,200502,17915
6,J06,200503,20702
6,J06,200504,22795
6,J06,200505,20400
6,J06,200506,13496
6,J06,200507,9906
6,J06,200508,9657
6,J06,200509,11976
6,J06,200510,18692
6,J06,200511,21039
6,J06,200512,27286
6,J06,200601,30072
6,J06,200602,24311
6,J06,200603,26135
6,J06,200604,24776
6,J06,200605,22850
6,J06,200606,16968
6,J06,200607,12207
6,J06,200608,10799
6,J06,200609,16945
6,J06,200610,20042
6,J06,200611,23277
6,J06,200612,26098
6,J06,200701,33632
6,J06,200702,24491
6,J06,200703,24616
6,J06,200704,26620
6,J06,200705,23420
6,J06,200706,24252
6,J06,200707,23060
6,J06,200708,20068
6,J06,200709,28627
6,J06,200710,38892
6,J06,200711,42824
6,J06,200712,48193
6,J06,200801,53144
6,J06,200802,56167
6,J06,200803,53516
6,J06,200804,43577
6,J06,200805,39948
6,J06,200806,30588
6,J06,200807,22584
6,J06,200808,20264
6,J06,200809,27276
6,J06,200810,36851
6,J06,200811,39534
6,J06,200812,52457
6,J06,200901,59739
6,J06,200902,39701
6,J06,200903,44458
6,J06,200904,52035
6,J06,200905,44243
6,J06,200906,31553
6,J06,200907,24788
6,J06,200908,26316
6,J06,200909,42197
6,J06,200910,48909
6,J06,200911,51929
6,J06,200912,52097
6,J06,201001,55467
6,J06,201002,47113
6,J06,201003,46400
6,J06,201004,53618
6,J06,201005,48489
6,J06,201006,36590
6,J06,201007,27997
6,J06,201008,24076
6,J06,201009,35889
6,J06,201010,50101
6,J06,201011,49777
6,J06,201012,51975
6,J06,201101,61653
6,J06,201102,48965
6,J06,201103,58417
6,J06,201104,52907
6,J06,201105,46037
6,J06,201106,34921
6,J06,201107,25871
6,J06,201108,25495
6,J06,201109,34973
6,J06,201110,43090
6,J06,201111,45928
6,J06,201112,57394
6,J06,201201,68617
6,J06,201202,69681
6,J06,201203,62878
6,J06,201204,57458
6,J06,201205,48790
6,J06,201206,35311
6,J06,201207,27576
6,J06,201208,25120
6,J06,201209,34497
6,J06,201210,50467
6,J06,201211,48163
6,J06,201212,48260
6,J06,201301,62378
6,J06,201302,59625
6,J06,201303,63542
6,J06,201304,59194
6,J06,201305,48007
6,J06,201306,32670
6,J06,201307,27934
6,J06,201308,26354
6,J06,201309,37445
6,J06,201310,46549
6,J06,201311,50558
6,J06,201312,50702
