Age_Group,merged_symptom,MDCARE_YM,COUNT
6,J02,200401,11277
6,J02,200402,9872
6,J02,200403,12808
6,J02,200404,12302
6,J02,200405,9728
6,J02,200406,7750
6,J02,200407,6289
6,J02,200408,6282
6,J02,200409,8492
6,J02,200410,11707
6,J02,200411,10815
6,J02,200412,11956
6,J02,200501,12876
6,J02,200502,10270
6,J02,200503,12292
6,J02,200504,13946
6,J02,200505,12811
6,J02,200506,8779
6,J02,200507,6673
6,J02,200508,6503
6,J02,200509,7793
6,J02,200510,11619
6,J02,200511,12522
6,J02,200512,15769
6,J02,200601,17023
6,J02,200602,13787
6,J02,200603,14857
6,J02,200604,14658
6,J02,200605,13589
6,J02,200606,10437
6,J02,200607,7530
6,J02,200608,6819
6,J02,200609,10147
6,J02,200610,11421
6,J02,200611,12920
6,J02,200612,14149
6,J02,200701,17700
6,J02,200702,12897
6,J02,200703,13140
6,J02,200704,14319
6,J02,200705,13050
6,J02,200706,14180
6,J02,200707,13069
6,J02,200708,11497
6,J02,200709,16097
6,J02,200710,20926
6,J02,200711,21849
6,J02,200712,24524
6,J02,200801,27617
6,J02,200802,27867
6,J02,200803,27776
6,J02,200804,23790
6,J02,200805,22138
6,J02,200806,17315
6,J02,200807,13483
6,J02,200808,12000
6,J02,200809,15588
6,J02,200810,19732
6,J02,200811,20536
6,J02,200812,27051
6,J02,200901,29913
6,J02,200902,20928
6,J02,200903,23113
6,J02,200904,28624
6,J02,200905,24514
6,J02,200906,17645
6,J02,200907,14380
6,J02,200908,15580
6,J02,200909,24692
6,J02,200910,26919
6,J02,200911,28009
6,J02,200912,27043
6,J02,201001,28542
6,J02,201002,24949
6,J02,201003,25364
6,J02,201004,29567
6,J02,201005,26866
6,J02,201006,20841
6,J02,201007,15813
6,J02,201008,14213
6,J02,201009,20898
6,J02,201010,27687
6,J02,201011,26346
6,J02,201012,28225
6,J02,201101,32049
6,J02,201102,26380
6,J02,201103,31164
6,J02,201104,28916
6,J02,201105,25791
6,J02,201106,20150
6,J02,201107,15531
6,J02,201108,15228
6,J02,201109,20780
6,J02,201110,24840
6,J02,201111,26237
6,J02,201112,31037
6,J02,201201,36790
6,J02,201202,38061
6,J02,201203,35491
6,J02,201204,32379
6,J02,201205,28079
6,J02,201206,20878
6,J02,201207,16685
6,J02,201208,14961
6,J02,201209,21224
6,J02,201210,28692
6,J02,201211,27766
6,J02,201212,26597
6,J02,201301,35019
6,J02,201302,33684
6,J02,201303,35849
6,J02,201304,34175
6,J02,201305,27670
6,J02,201306,19738
6,J02,201307,17264
6,J02,201308,16805
6,J02,201309,23286
6,J02,201310,28203
6,J02,201311,29218
6,J02,201312,28895
