Age_Group,merged_symptom,MDCARE_YM,COUNT
5,J00,200401,25113
5,J00,200402,20574
5,J00,200403,26990
5,J00,200404,24128
5,J00,200405,17819
5,J00,200406,13718
5,J00,200407,10567
5,J00,200408,11315
5,J00,200409,17130
5,J00,200410,25429
5,J00,200411,24111
5,J00,200412,27062
5,J00,200501,26989
5,J00,200502,20308
5,J00,200503,24695
5,J00,200504,27320
5,J00,200505,23001
5,J00,200506,14762
5,J00,200507,10893
5,J00,200508,10897
5,J00,200509,14470
5,J00,200510,24206
5,J00,200511,27211
5,J00,200512,35928
5,J00,200601,34913
5,J00,200602,26692
5,J00,200603,28922
5,J00,200604,26679
5,J00,200605,23394
5,J00,200606,16721
5,J00,200607,11412
5,J00,200608,10712
5,J00,200609,18143
5,J00,200610,21505
5,J00,200611,26937
5,J00,200612,31718
5,J00,200701,37545
5,J00,200702,22585
5,J00,200703,22974
5,J00,200704,24641
5,J00,200705,21045
5,J00,200706,18306
5,J00,200707,16698
5,J00,200708,14902
5,J00,200709,24882
5,J00,200710,32746
5,J00,200711,38110
5,J00,200712,44909
5,J00,200801,46873
5,J00,200802,47899
5,J00,200803,41632
5,J00,200804,32957
5,J00,200805,29689
5,J00,200806,22644
5,J00,200807,15991
5,J00,200808,14294
5,J00,200809,20956
5,J00,200810,29952
5,J00,200811,32337
5,J00,200812,46640
5,J00,200901,48085
5,J00,200902,27320
5,J00,200903,30957
5,J00,200904,38662
5,J00,200905,31434
5,J00,200906,20797
5,J00,200907,15683
5,J00,200908,18552
5,J00,200909,32318
5,J00,200910,39791
5,J00,200911,47284
5,J00,200912,46340
5,J00,201001,46850
5,J00,201002,35634
5,J00,201003,34477
5,J00,201004,40429
5,J00,201005,34758
5,J00,201006,25116
5,J00,201007,17730
5,J00,201008,15695
5,J00,201009,27529
5,J00,201010,38377
5,J00,201011,39150
5,J00,201012,49586
5,J00,201101,51709
5,J00,201102,35370
5,J00,201103,42882
5,J00,201104,38273
5,J00,201105,32564
5,J00,201106,23520
5,J00,201107,17059
5,J00,201108,17114
5,J00,201109,27410
5,J00,201110,34477
5,J00,201111,38897
5,J00,201112,51254
5,J00,201201,54747
5,J00,201202,52796
5,J00,201203,47874
5,J00,201204,44529
5,J00,201205,35569
5,J00,201206,23907
5,J00,201207,17272
5,J00,201208,17285
5,J00,201209,27062
5,J00,201210,39714
5,J00,201211,39680
5,J00,201212,41063
5,J00,201301,50928
5,J00,201302,46615
5,J00,201303,46926
5,J00,201304,44365
5,J00,201305,33801
5,J00,201306,21255
5,J00,201307,17420
5,J00,201308,18260
5,J00,201309,28965
5,J00,201310,37258
5,J00,201311,41423
5,J00,201312,42218
