Age_Group,merged_symptom,MDCARE_YM,COUNT
3,J02,200401,14375
3,J02,200402,13184
3,J02,200403,21423
3,J02,200404,18838
3,J02,200405,15109
3,J02,200406,12904
3,J02,200407,10879
3,J02,200408,10981
3,J02,200409,15967
3,J02,200410,21156
3,J02,200411,18097
3,J02,200412,18780
3,J02,200501,15282
3,J02,200502,11293
3,J02,200503,16995
3,J02,200504,20579
3,J02,200505,17897
3,J02,200506,12636
3,J02,200507,11038
3,J02,200508,10945
3,J02,200509,15384
3,J02,200510,20979
3,J02,200511,19801
3,J02,200512,23386
3,J02,200601,20028
3,J02,200602,14839
3,J02,200603,18046
3,J02,200604,19094
3,J02,200605,16723
3,J02,200606,12328
3,J02,200607,9707
3,J02,200608,9760
3,J02,200609,15972
3,J02,200610,14434
3,J02,200611,17739
3,J02,200612,19700
3,J02,200701,21555
3,J02,200702,11642
3,J02,200703,14131
3,J02,200704,17529
3,J02,200705,14343
3,J02,200706,11986
3,J02,200707,11935
3,J02,200708,11519
3,J02,200709,18687
3,J02,200710,21202
3,J02,200711,23277
3,J02,200712,25401
3,J02,200801,23619
3,J02,200802,19432
3,J02,200803,20873
3,J02,200804,20525
3,J02,200805,18038
3,J02,200806,14454
3,J02,200807,12042
3,J02,200808,11664
3,J02,200809,16575
3,J02,200810,19887
3,J02,200811,19426
3,J02,200812,29220
3,J02,200901,22957
3,J02,200902,12836
3,J02,200903,17248
3,J02,200904,22532
3,J02,200905,18279
3,J02,200906,14097
3,J02,200907,12489
3,J02,200908,16365
3,J02,200909,26824
3,J02,200910,31752
3,J02,200911,36423
3,J02,200912,27195
3,J02,201001,21027
3,J02,201002,16203
3,J02,201003,22500
3,J02,201004,30269
3,J02,201005,21341
3,J02,201006,15986
3,J02,201007,13085
3,J02,201008,11803
3,J02,201009,21331
3,J02,201010,25473
3,J02,201011,22464
3,J02,201012,29539
3,J02,201101,22737
3,J02,201102,16219
3,J02,201103,22043
3,J02,201104,21668
3,J02,201105,19084
3,J02,201106,14092
3,J02,201107,11656
3,J02,201108,12931
3,J02,201109,20542
3,J02,201110,23037
3,J02,201111,22493
3,J02,201112,23610
3,J02,201201,22539
3,J02,201202,22023
3,J02,201203,25643
3,J02,201204,24700
3,J02,201205,20683
3,J02,201206,14003
3,J02,201207,11205
3,J02,201208,11254
3,J02,201209,19692
3,J02,201210,22290
3,J02,201211,20591
3,J02,201212,18510
3,J02,201301,22078
3,J02,201302,19705
3,J02,201303,23507
3,J02,201304,23715
3,J02,201305,18940
3,J02,201306,12584
3,J02,201307,11849
3,J02,201308,12429
3,J02,201309,18641
3,J02,201310,20773
3,J02,201311,21156
3,J02,201312,18472
