Age_Group,merged_symptom,MDCARE_YM,COUNT
5,J03,200401,28539
5,J03,200402,25287
5,J03,200403,35317
5,J03,200404,33419
5,J03,200405,26480
5,J03,200406,22230
5,J03,200407,18388
5,J03,200408,19034
5,J03,200409,26063
5,J03,200410,35447
5,J03,200411,32456
5,J03,200412,35016
5,J03,200501,36369
5,J03,200502,28907
5,J03,200503,36079
5,J03,200504,41817
5,J03,200505,38043
5,J03,200506,26496
5,J03,200507,20436
5,J03,200508,20322
5,J03,200509,25590
5,J03,200510,36240
5,J03,200511,38053
5,J03,200512,46874
5,J03,200601,46347
5,J03,200602,33980
5,J03,200603,36511
5,J03,200604,36605
5,J03,200605,34839
5,J03,200606,26586
5,J03,200607,19634
5,J03,200608,18134
5,J03,200609,26990
5,J03,200610,29875
5,J03,200611,35102
5,J03,200612,40738
5,J03,200701,49567
5,J03,200702,31139
5,J03,200703,32389
5,J03,200704,37103
5,J03,200705,33451
5,J03,200706,32317
5,J03,200707,30893
5,J03,200708,27076
5,J03,200709,41450
5,J03,200710,50250
5,J03,200711,54152
5,J03,200712,62428
5,J03,200801,67884
5,J03,200802,73174
5,J03,200803,67835
5,J03,200804,55817
5,J03,200805,53868
5,J03,200806,42986
5,J03,200807,32395
5,J03,200808,29137
5,J03,200809,38393
5,J03,200810,49849
5,J03,200811,52650
5,J03,200812,75632
5,J03,200901,77504
5,J03,200902,46373
5,J03,200903,54205
5,J03,200904,67936
5,J03,200905,57436
5,J03,200906,41182
5,J03,200907,32925
5,J03,200908,36351
5,J03,200909,57482
5,J03,200910,65897
5,J03,200911,71963
5,J03,200912,67996
5,J03,201001,66397
5,J03,201002,52758
5,J03,201003,55572
5,J03,201004,68681
5,J03,201005,63801
5,J03,201006,49741
5,J03,201007,37811
5,J03,201008,33287
5,J03,201009,51083
5,J03,201010,65432
5,J03,201011,62499
5,J03,201012,77849
5,J03,201101,71834
5,J03,201102,51808
5,J03,201103,61895
5,J03,201104,59012
5,J03,201105,55067
5,J03,201106,42580
5,J03,201107,31798
5,J03,201108,31190
5,J03,201109,42875
5,J03,201110,51146
5,J03,201111,56048
5,J03,201112,65538
5,J03,201201,72364
5,J03,201202,73512
5,J03,201203,70058
5,J03,201204,65909
5,J03,201205,56619
5,J03,201206,40204
5,J03,201207,30059
5,J03,201208,29003
5,J03,201209,42180
5,J03,201210,56460
5,J03,201211,53709
5,J03,201212,54265
5,J03,201301,67259
5,J03,201302,64561
5,J03,201303,67498
5,J03,201304,63316
5,J03,201305,51370
5,J03,201306,35768
5,J03,201307,30216
5,J03,201308,30890
5,J03,201309,43818
5,J03,201310,52957
5,J03,201311,56191
5,J03,201312,55771
