Age_Group,merged_symptom,MDCARE_YM,COUNT
4,J00,200401,37559
4,J00,200402,31608
4,J00,200403,47376
4,J00,200404,42655
4,J00,200405,31457
4,J00,200406,23727
4,J00,200407,17275
4,J00,200408,18142
4,J00,200409,32522
4,J00,200410,44881
4,J00,200411,40479
4,J00,200412,44838
4,J00,200501,38893
4,J00,200502,28034
4,J00,200503,39019
4,J00,200504,46860
4,J00,200505,39259
4,J00,200506,23664
4,J00,200507,17551
4,J00,200508,17677
4,J00,200509,28344
4,J00,200510,43092
4,J00,200511,44868
4,J00,200512,66907
4,J00,200601,50825
4,J00,200602,37449
4,J00,200603,42684
4,J00,200604,40764
4,J00,200605,35687
4,J00,200606,25476
4,J00,200607,17554
4,J00,200608,16852
4,J00,200609,33377
4,J00,200610,33884
4,J00,200611,42864
4,J00,200612,50127
4,J00,200701,56043
4,J00,200702,31697
4,J00,200703,33755
4,J00,200704,38870
4,J00,200705,31726
4,J00,200706,24483
4,J00,200707,22362
4,J00,200708,20311
4,J00,200709,42457
4,J00,200710,47004
4,J00,200711,54636
4,J00,200712,63616
4,J00,200801,61745
4,J00,200802,63521
4,J00,200803,52869
4,J00,200804,45511
4,J00,200805,39085
4,J00,200806,28929
4,J00,200807,20881
4,J00,200808,19487
4,J00,200809,33299
4,J00,200810,42819
4,J00,200811,43826
4,J00,200812,67132
4,J00,200901,59077
4,J00,200902,30743
4,J00,200903,38200
4,J00,200904,50875
4,J00,200905,39030
4,J00,200906,27219
4,J00,200907,20312
4,J00,200908,25535
4,J00,200909,48108
4,J00,200910,60178
4,J00,200911,68635
4,J00,200912,59509
4,J00,201001,51602
4,J00,201002,39317
4,J00,201003,42129
4,J00,201004,52686
4,J00,201005,43717
4,J00,201006,31108
4,J00,201007,22613
4,J00,201008,19417
4,J00,201009,39441
4,J00,201010,51465
4,J00,201011,48195
4,J00,201012,64155
4,J00,201101,53570
4,J00,201102,36416
4,J00,201103,47564
4,J00,201104,44226
4,J00,201105,37534
4,J00,201106,27471
4,J00,201107,20298
4,J00,201108,22263
4,J00,201109,40331
4,J00,201110,46762
4,J00,201111,49209
4,J00,201112,61604
4,J00,201201,60990
4,J00,201202,57697
4,J00,201203,53970
4,J00,201204,51103
4,J00,201205,41680
4,J00,201206,27163
4,J00,201207,21495
4,J00,201208,21321
4,J00,201209,41694
4,J00,201210,51990
4,J00,201211,48021
4,J00,201212,46841
4,J00,201301,55231
4,J00,201302,53725
4,J00,201303,53235
4,J00,201304,52685
4,J00,201305,40131
4,J00,201306,26030
4,J00,201307,22191
4,J00,201308,23005
4,J00,201309,41652
4,J00,201310,47720
4,J00,201311,51178
4,J00,201312,49027
