Age_Group,merged_symptom,MDCARE_YM,COUNT
2,J03,200401,42877
2,J03,200402,45160
2,J03,200403,95067
2,J03,200404,70546
2,J03,200405,57663
2,J03,200406,46317
2,J03,200407,35942
2,J03,200408,32606
2,J03,200409,65896
2,J03,200410,52833
2,J03,200411,60275
2,J03,200412,71031
2,J03,200501,44055
2,J03,200502,34242
2,J03,200503,64055
2,J03,200504,81962
2,J03,200505,73941
2,J03,200506,50976
2,J03,200507,42485
2,J03,200508,37283
2,J03,200509,57097
2,J03,200510,57317
2,J03,200511,68292
2,J03,200512,109460
2,J03,200601,48272
2,J03,200602,39115
2,J03,200603,63973
2,J03,200604,111582
2,J03,200605,69317
2,J03,200606,48730
2,J03,200607,43432
2,J03,200608,32617
2,J03,200609,62820
2,J03,200610,42161
2,J03,200611,57873
2,J03,200612,65214
2,J03,200701,48281
2,J03,200702,37760
2,J03,200703,55469
2,J03,200704,70905
2,J03,200705,53780
2,J03,200706,49337
2,J03,200707,50353
2,J03,200708,43219
2,J03,200709,73842
2,J03,200710,72045
2,J03,200711,82315
2,J03,200712,95705
2,J03,200801,66950
2,J03,200802,87562
2,J03,200803,91611
2,J03,200804,98710
2,J03,200805,71461
2,J03,200806,69564
2,J03,200807,57111
2,J03,200808,44045
2,J03,200809,62250
2,J03,200810,68602
2,J03,200811,77408
2,J03,200812,131545
2,J03,200901,64904
2,J03,200902,46894
2,J03,200903,93597
2,J03,200904,131385
2,J03,200905,77648
2,J03,200906,71900
2,J03,200907,58043
2,J03,200908,59883
2,J03,200909,118944
2,J03,200910,156393
2,J03,200911,143750
2,J03,200912,80407
2,J03,201001,45369
2,J03,201002,47455
2,J03,201003,125290
2,J03,201004,154870
2,J03,201005,82549
2,J03,201006,62781
2,J03,201007,48775
2,J03,201008,42490
2,J03,201009,81387
2,J03,201010,77837
2,J03,201011,87090
2,J03,201012,109113
2,J03,201101,46512
2,J03,201102,40458
2,J03,201103,70924
2,J03,201104,70202
2,J03,201105,63547
2,J03,201106,54324
2,J03,201107,44840
2,J03,201108,45890
2,J03,201109,76491
2,J03,201110,68495
2,J03,201111,66563
2,J03,201112,70490
2,J03,201201,54198
2,J03,201202,67564
2,J03,201203,98503
2,J03,201204,82318
2,J03,201205,61122
2,J03,201206,45472
2,J03,201207,39561
2,J03,201208,37012
2,J03,201209,66291
2,J03,201210,53214
2,J03,201211,63007
2,J03,201212,53619
2,J03,201301,47041
2,J03,201302,58095
2,J03,201303,73011
2,J03,201304,72099
2,J03,201305,56536
2,J03,201306,49822
2,J03,201307,47169
2,J03,201308,42099
2,J03,201309,62259
2,J03,201310,55294
2,J03,201311,57033
2,J03,201312,53198
