Age_Group,merged_symptom,MDCARE_YM,COUNT
6,J03,200401,14532
6,J03,200402,12689
6,J03,200403,17438
6,J03,200404,16888
6,J03,200405,13246
6,J03,200406,10604
6,J03,200407,8705
6,J03,200408,8546
6,J03,200409,12203
6,J03,200410,16944
6,J03,200411,15329
6,J03,200412,16608
6,J03,200501,18646
6,J03,200502,15235
6,J03,200503,17796
6,J03,200504,20552
6,J03,200505,18954
6,J03,200506,12746
6,J03,200507,9951
6,J03,200508,9821
6,J03,200509,12038
6,J03,200510,17673
6,J03,200511,18561
6,J03,200512,23242
6,J03,200601,25379
6,J03,200602,19705
6,J03,200603,20598
6,J03,200604,20285
6,J03,200605,19344
6,J03,200606,14481
6,J03,200607,10773
6,J03,200608,9738
6,J03,200609,14448
6,J03,200610,16416
6,J03,200611,18093
6,J03,200612,20092
6,J03,200701,25998
6,J03,200702,18735
6,J03,200703,18374
6,J03,200704,20612
6,J03,200705,18802
6,J03,200706,20646
6,J03,200707,19857
6,J03,200708,17820
6,J03,200709,24705
6,J03,200710,32259
6,J03,200711,34104
6,J03,200712,37472
6,J03,200801,42077
6,J03,200802,44966
6,J03,200803,44582
6,J03,200804,36577
6,J03,200805,35444
6,J03,200806,28064
6,J03,200807,21370
6,J03,200808,19067
6,J03,200809,24822
6,J03,200810,31870
6,J03,200811,32554
6,J03,200812,44332
6,J03,200901,48429
6,J03,200902,32962
6,J03,200903,37222
6,J03,200904,45766
6,J03,200905,39204
6,J03,200906,28408
6,J03,200907,23067
6,J03,200908,24085
6,J03,200909,36807
6,J03,200910,40373
6,J03,200911,40697
6,J03,200912,39484
6,J03,201001,41220
6,J03,201002,35666
6,J03,201003,37862
6,J03,201004,43979
6,J03,201005,40656
6,J03,201006,31388
6,J03,201007,24695
6,J03,201008,21067
6,J03,201009,31115
6,J03,201010,40963
6,J03,201011,38841
6,J03,201012,39837
6,J03,201101,41260
6,J03,201102,33484
6,J03,201103,39137
6,J03,201104,37022
6,J03,201105,34535
6,J03,201106,26976
6,J03,201107,20432
6,J03,201108,20010
6,J03,201109,25946
6,J03,201110,30527
6,J03,201111,32628
6,J03,201112,37539
6,J03,201201,45979
6,J03,201202,49075
6,J03,201203,43969
6,J03,201204,40921
6,J03,201205,35620
6,J03,201206,26036
6,J03,201207,20969
6,J03,201208,19175
6,J03,201209,25904
6,J03,201210,35376
6,J03,201211,34186
6,J03,201212,32304
6,J03,201301,43187
6,J03,201302,42101
6,J03,201303,44808
6,J03,201304,41775
6,J03,201305,34605
6,J03,201306,24474
6,J03,201307,22051
6,J03,201308,20950
6,J03,201309,27892
6,J03,201310,33915
6,J03,201311,35438
6,J03,201312,35321
