Age_Group,merged_symptom,MDCARE_YM,COUNT
4,J04,200401,30691
4,J04,200402,26642
4,J04,200403,41382
4,J04,200404,41862
4,J04,200405,34142
4,J04,200406,27816
4,J04,200407,20468
4,J04,200408,19269
4,J04,200409,29667
4,J04,200410,39681
4,J04,200411,38055
4,J04,200412,42177
4,J04,200501,37325
4,J04,200502,28002
4,J04,200503,39783
4,J04,200504,51604
4,J04,200505,46827
4,J04,200506,31527
4,J04,200507,23406
4,J04,200508,22768
4,J04,200509,32419
4,J04,200510,45864
4,J04,200511,47829
4,J04,200512,65876
4,J04,200601,51593
4,J04,200602,36480
4,J04,200603,41947
4,J04,200604,44581
4,J04,200605,43290
4,J04,200606,31925
4,J04,200607,21314
4,J04,200608,20366
4,J04,200609,34051
4,J04,200610,34279
4,J04,200611,43628
4,J04,200612,51227
4,J04,200701,56219
4,J04,200702,33232
4,J04,200703,37395
4,J04,200704,46530
4,J04,200705,41968
4,J04,200706,37163
4,J04,200707,33011
4,J04,200708,30699
4,J04,200709,52787
4,J04,200710,61282
4,J04,200711,68776
4,J04,200712,77377
4,J04,200801,73424
4,J04,200802,75142
4,J04,200803,71429
4,J04,200804,67174
4,J04,200805,61877
4,J04,200806,47582
4,J04,200807,33812
4,J04,200808,30304
4,J04,200809,48747
4,J04,200810,59706
4,J04,200811,62429
4,J04,200812,92335
4,J04,200901,78279
4,J04,200902,45798
4,J04,200903,57947
4,J04,200904,79218
4,J04,200905,64176
4,J04,200906,48369
4,J04,200907,36519
4,J04,200908,41449
4,J04,200909,71096
4,J04,200910,80800
4,J04,200911,87555
4,J04,200912,79782
4,J04,201001,66879
4,J04,201002,53732
4,J04,201003,62777
4,J04,201004,84326
4,J04,201005,79766
4,J04,201006,61033
4,J04,201007,44672
4,J04,201008,36964
4,J04,201009,64770
4,J04,201010,83597
4,J04,201011,82291
4,J04,201012,100645
4,J04,201101,82218
4,J04,201102,57736
4,J04,201103,75469
4,J04,201104,78405
4,J04,201105,73007
4,J04,201106,54232
4,J04,201107,39622
4,J04,201108,41469
4,J04,201109,68796
4,J04,201110,77712
4,J04,201111,79690
4,J04,201112,92768
4,J04,201201,89349
4,J04,201202,87187
4,J04,201203,86980
4,J04,201204,90199
4,J04,201205,82785
4,J04,201206,55400
4,J04,201207,41021
4,J04,201208,39638
4,J04,201209,71460
4,J04,201210,85888
4,J04,201211,82082
4,J04,201212,75768
4,J04,201301,84846
4,J04,201302,82900
4,J04,201303,89752
4,J04,201304,93439
4,J04,201305,80148
4,J04,201306,54818
4,J04,201307,44798
4,J04,201308,46132
4,J04,201309,76558
4,J04,201310,85566
4,J04,201311,92015
4,J04,201312,84697
